# ================================
#  NWChem spectrum parser ver 2.1
# ================================
# 
# Parser runtime options: {'verbose': False, 'datafmt': 'auto', 'header': True, 'delim': '    ', 'width': 0.3, 'makespec': True, 'units': 'nm', 'nbin': 20, 'npoints': 2000, 'cchar': '#'}
#
# The input appears to contain TDDFT data.
# Successfully parsed 10 TDDFT singlet excitations
# Roots were Lorentzian broadened with width 0.3 eV 
# Spectrum generated with 2000 points.
#
# Wavelen. [nm]        Abs. [au]   
#----------------------------------
5.1595402904e+01    1.3085007782e-05
5.1559738634e+01    1.3197278448e-05
5.1524123634e+01    1.3311044688e-05
5.1488557802e+01    1.3426333832e-05
5.1453041037e+01    1.3543173848e-05
5.1417573237e+01    1.3661593362e-05
5.1382154301e+01    1.3781621675e-05
5.1346784128e+01    1.3903288783e-05
5.1311462617e+01    1.4026625398e-05
5.1276189668e+01    1.4151662968e-05
5.1240965181e+01    1.4278433699e-05
5.1205789057e+01    1.4406970576e-05
5.1170661195e+01    1.4537307388e-05
5.1135581496e+01    1.4669478752e-05
5.1100549861e+01    1.4803520135e-05
5.1065566193e+01    1.4939467882e-05
5.1030630391e+01    1.5077359243e-05
5.0995742358e+01    1.5217232399e-05
5.0960901997e+01    1.5359126489e-05
5.0926109209e+01    1.5503081643e-05
5.0891363897e+01    1.5649139012e-05
5.0856665964e+01    1.5797340797e-05
5.0822015313e+01    1.5947730284e-05
5.0787411848e+01    1.6100351876e-05
5.0752855472e+01    1.6255251132e-05
5.0718346089e+01    1.6412474801e-05
5.0683883603e+01    1.6572070861e-05
5.0649467920e+01    1.6734088555e-05
5.0615098943e+01    1.6898578439e-05
5.0580776577e+01    1.7065592417e-05
5.0546500729e+01    1.7235183792e-05
5.0512271302e+01    1.7407407304e-05
5.0478088204e+01    1.7582319187e-05
5.0443951340e+01    1.7759977211e-05
5.0409860616e+01    1.7940440735e-05
5.0375815939e+01    1.8123770764e-05
5.0341817215e+01    1.8310030002e-05
5.0307864353e+01    1.8499282908e-05
5.0273957258e+01    1.8691595760e-05
5.0240095839e+01    1.8887036716e-05
5.0206280002e+01    1.9085675878e-05
5.0172509657e+01    1.9287585361e-05
5.0138784712e+01    1.9492839366e-05
5.0105105074e+01    1.9701514247e-05
5.0071470654e+01    1.9913688595e-05
5.0037881359e+01    2.0129443314e-05
5.0004337099e+01    2.0348861704e-05
4.9970837783e+01    2.0572029551e-05
4.9937383322e+01    2.0799035213e-05
4.9903973625e+01    2.1029969718e-05
4.9870608602e+01    2.1264926860e-05
4.9837288164e+01    2.1504003306e-05
4.9804012222e+01    2.1747298698e-05
4.9770780686e+01    2.1994915768e-05
4.9737593468e+01    2.2246960456e-05
4.9704450479e+01    2.2503542029e-05
4.9671351631e+01    2.2764773214e-05
4.9638296835e+01    2.3030770327e-05
4.9605286004e+01    2.3301653414e-05
4.9572319050e+01    2.3577546398e-05
4.9539395886e+01    2.3858577234e-05
4.9506516424e+01    2.4144878064e-05
4.9473680577e+01    2.4436585390e-05
4.9440888259e+01    2.4733840246e-05
4.9408139384e+01    2.5036788385e-05
4.9375433864e+01    2.5345580469e-05
4.9342771615e+01    2.5660372274e-05
4.9310152549e+01    2.5981324898e-05
4.9277576582e+01    2.6308604991e-05
4.9245043628e+01    2.6642384978e-05
4.9212553603e+01    2.6982843314e-05
4.9180106420e+01    2.7330164734e-05
4.9147701996e+01    2.7684540530e-05
4.9115340246e+01    2.8046168827e-05
4.9083021085e+01    2.8415254891e-05
4.9050744430e+01    2.8792011436e-05
4.9018510198e+01    2.9176658957e-05
4.8986318303e+01    2.9569426078e-05
4.8954168664e+01    2.9970549920e-05
4.8922061196e+01    3.0380276482e-05
4.8889995817e+01    3.0798861052e-05
4.8857972444e+01    3.1226568634e-05
4.8825990996e+01    3.1663674400e-05
4.8794051388e+01    3.2110464165e-05
4.8762153540e+01    3.2567234892e-05
4.8730297370e+01    3.3034295225e-05
4.8698482795e+01    3.3511966045e-05
4.8666709735e+01    3.4000581068e-05
4.8634978108e+01    3.4500487471e-05
4.8603287833e+01    3.5012046552e-05
4.8571638830e+01    3.5535634438e-05
4.8540031018e+01    3.6071642822e-05
4.8508464317e+01    3.6620479754e-05
4.8476938646e+01    3.7182570476e-05
4.8445453925e+01    3.7758358303e-05
4.8414010075e+01    3.8348305566e-05
4.8382607017e+01    3.8952894602e-05
4.8351244670e+01    3.9572628821e-05
4.8319922956e+01    4.0208033820e-05
4.8288641796e+01    4.0859658584e-05
4.8257401111e+01    4.1528076757e-05
4.8226200822e+01    4.2213887991e-05
4.8195040852e+01    4.2917719389e-05
4.8163921123e+01    4.3640227037e-05
4.8132841555e+01    4.4382097644e-05
4.8101802072e+01    4.5144050282e-05
4.8070802597e+01    4.5926838253e-05
4.8039843051e+01    4.6731251077e-05
4.8008923358e+01    4.7558116615e-05
4.7978043440e+01    4.8408303347e-05
4.7947203222e+01    4.9282722802e-05
4.7916402627e+01    5.0182332164e-05
4.7885641578e+01    5.1108137063e-05
4.7854919999e+01    5.2061194568e-05
4.7824237814e+01    5.3042616399e-05
4.7793594948e+01    5.4053572374e-05
4.7762991325e+01    5.5095294118e-05
4.7732426869e+01    5.6169079044e-05
4.7701901506e+01    5.7276294645e-05
4.7671415161e+01    5.8418383110e-05
4.7640967759e+01    5.9596866305e-05
4.7610559224e+01    6.0813351145e-05
4.7580189484e+01    6.2069535387e-05
4.7549858464e+01    6.3367213904e-05
4.7519566089e+01    6.4708285453e-05
4.7489312286e+01    6.6094760018e-05
4.7459096981e+01    6.7528766751e-05
4.7428920101e+01    6.9012562593e-05
4.7398781573e+01    7.0548541628e-05
4.7368681323e+01    7.2139245244e-05
4.7338619278e+01    7.3787373188e-05
4.7308595367e+01    7.5495795597e-05
4.7278609516e+01    7.7267566113e-05
4.7248661653e+01    7.9105936181e-05
4.7218751707e+01    8.1014370679e-05
4.7188879604e+01    8.2996564989e-05
4.7159045273e+01    8.5056463690e-05
4.7129248643e+01    8.7198281045e-05
4.7099489642e+01    8.9426523466e-05
4.7069768199e+01    9.1746014196e-05
4.7040084243e+01    9.4161920453e-05
4.7010437703e+01    9.6679783315e-05
4.6980828509e+01    9.9305550678e-05
4.6951256589e+01    1.0204561363e-04
4.6921721874e+01    1.0490684669e-04
4.6892224293e+01    1.0789665231e-04
4.6862763776e+01    1.1102301028e-04
4.6833340254e+01    1.1429453252e-04
4.6803953656e+01    1.1772052405e-04
4.6774603914e+01    1.2131105088e-04
4.6745290959e+01    1.2507701574e-04
4.6716014720e+01    1.2903024272e-04
4.6686775129e+01    1.3318357195e-04
4.6657572117e+01    1.3755096583e-04
4.6628405616e+01    1.4214762823e-04
4.6599275558e+01    1.4699013875e-04
4.6570181873e+01    1.5209660392e-04
4.6541124494e+01    1.5748682809e-04
4.6512103354e+01    1.6318250675e-04
4.6483118383e+01    1.6920744579e-04
4.6454169515e+01    1.7558781055e-04
4.6425256683e+01    1.8235240955e-04
4.6396379818e+01    1.8953301813e-04
4.6367538854e+01    1.9716474871e-04
4.6338733725e+01    2.0528647509e-04
4.6309964362e+01    2.1394132013e-04
4.6281230701e+01    2.2317721722e-04
4.6252532673e+01    2.3304755862e-04
4.6223870214e+01    2.4361194572e-04
4.6195243256e+01    2.5493705953e-04
4.6166651735e+01    2.6709767316e-04
4.6138095584e+01    2.8017783245e-04
4.6109574738e+01    2.9427223620e-04
4.6081089130e+01    3.0948785377e-04
4.6052638697e+01    3.2594582573e-04
4.6024223373e+01    3.4378370234e-04
4.5995843093e+01    3.6315808620e-04
4.5967497792e+01    3.8424775877e-04
4.5939187405e+01    4.0725738654e-04
4.5910911868e+01    4.3242192180e-04
4.5882671117e+01    4.6001183445e-04
4.5854465088e+01    4.9033933608e-04
4.5826293716e+01    5.2376578372e-04
4.5798156938e+01    5.6071047629e-04
4.5770054691e+01    6.0166107779e-04
4.5741986909e+01    6.4718590891e-04
4.5713953531e+01    6.9794832822e-04
4.5685954493e+01    7.5472334999e-04
4.5657989731e+01    8.1841647340e-04
4.5630059184e+01    8.9008435332e-04
4.5602162788e+01    9.7095630521e-04
4.5574300481e+01    1.0624545094e-03
4.5546472199e+01    1.1662088584e-03
4.5518677882e+01    1.2840592190e-03
4.5490917466e+01    1.4180328242e-03
4.5463190891e+01    1.5702768052e-03
4.5435498093e+01    1.7429148953e-03
4.5407839011e+01    1.9377833670e-03
4.5380213584e+01    2.1559873678e-03
4.5352621751e+01    2.3972143628e-03
4.5325063449e+01    2.6587672915e-03
4.5297538619e+01    2.9343721952e-03
4.5270047198e+01    3.2130141427e-03
4.5242589127e+01    3.4783603369e-03
4.5215164345e+01    3.7096033186e-03
4.5187772790e+01    3.8844565739e-03
4.5160414404e+01    3.9841801614e-03
4.5133089125e+01    3.9990455819e-03
4.5105796893e+01    3.9316496247e-03
4.5078537649e+01    3.7962191870e-03
4.5051311333e+01    3.6143052000e-03
4.5024117885e+01    3.4091735407e-03
4.4996957245e+01    3.2012878872e-03
4.4969829355e+01    3.0059606598e-03
4.4942734156e+01    2.8329030141e-03
4.4915671587e+01    2.6868221072e-03
4.4888641591e+01    2.5682993604e-03
4.4861644108e+01    2.4745384385e-03
4.4834679079e+01    2.3999282907e-03
4.4807746447e+01    2.3366288855e-03
4.4780846153e+01    2.2755036132e-03
4.4753978139e+01    2.2076063444e-03
4.4727142347e+01    2.1260409772e-03
4.4700338718e+01    2.0275409911e-03
4.4673567195e+01    1.9130000993e-03
4.4646827721e+01    1.7866725568e-03
4.4620120237e+01    1.6545063057e-03
4.4593444687e+01    1.5224392352e-03
4.4566801013e+01    1.3952673026e-03
4.4540189158e+01    1.2762205173e-03
4.4513609065e+01    1.1670530527e-03
4.4487060678e+01    1.0683755346e-03
4.4460543939e+01    9.8002900548e-04
4.4434058792e+01    9.0140044570e-04
4.4407605181e+01    8.3165136998e-04
4.4381183049e+01    7.6986687045e-04
4.4354792340e+01    7.1514428410e-04
4.4328432999e+01    6.6664069989e-04
4.4302104968e+01    6.2359445163e-04
4.4275808194e+01    5.8533120990e-04
4.4249542619e+01    5.5126158604e-04
4.4223308188e+01    5.2087451577e-04
4.4197104847e+01    4.9372893565e-04
4.4170932539e+01    4.6944515811e-04
4.4144791210e+01    4.4769667820e-04
4.4118680804e+01    4.2820275042e-04
4.4092601268e+01    4.1072185102e-04
4.4066552546e+01    3.9504602169e-04
4.4040534583e+01    3.8099603113e-04
4.4014547326e+01    3.6841726678e-04
4.3988590719e+01    3.5717626273e-04
4.3962664709e+01    3.4715777416e-04
4.3936769241e+01    3.3826231703e-04
4.3910904263e+01    3.3040410171e-04
4.3885069718e+01    3.2350929955e-04
4.3859265556e+01    3.1751459063e-04
4.3833491720e+01    3.1236594965e-04
4.3807748159e+01    3.0801763381e-04
4.3782034818e+01    3.0443134317e-04
4.3756351646e+01    3.0157552915e-04
4.3730698587e+01    2.9942483141e-04
4.3705075591e+01    2.9795962700e-04
4.3679482603e+01    2.9716567927e-04
4.3653919571e+01    2.9703387656e-04
4.3628386443e+01    2.9756005317e-04
4.3602883166e+01    2.9874488755e-04
4.3577409688e+01    3.0059387413e-04
4.3551965957e+01    3.0311736769e-04
4.3526551920e+01    3.0633070032e-04
4.3501167525e+01    3.1025437333e-04
4.3475812722e+01    3.1491432787e-04
4.3450487457e+01    3.2034230029e-04
4.3425191680e+01    3.2657627024e-04
4.3399925339e+01    3.3366101192e-04
4.3374688383e+01    3.4164876164e-04
4.3349480760e+01    3.5060001809e-04
4.3324302419e+01    3.6058449528e-04
4.3299153310e+01    3.7168225282e-04
4.3274033380e+01    3.8398503320e-04
4.3248942581e+01    3.9759784240e-04
4.3223880861e+01    4.1264081750e-04
4.3198848169e+01    4.2925143454e-04
4.3173844455e+01    4.4758712083e-04
4.3148869669e+01    4.6782834930e-04
4.3123923761e+01    4.9018230906e-04
4.3099006680e+01    5.1488726510e-04
4.3074118377e+01    5.4221774354e-04
4.3049258802e+01    5.7249070508e-04
4.3024427905e+01    6.0607290059e-04
4.2999625636e+01    6.4338963592e-04
4.2974851947e+01    6.8493520923e-04
4.2950106787e+01    7.3128531652e-04
4.2925390107e+01    7.8311174507e-04
4.2900701859e+01    8.4119967385e-04
4.2876041993e+01    9.0646785234e-04
4.2851410460e+01    9.7999179162e-04
4.2826807212e+01    1.0630298023e-03
4.2802232200e+01    1.1570511357e-03
4.2777685374e+01    1.2637644319e-03
4.2753166688e+01    1.3851428435e-03
4.2728676092e+01    1.5234391062e-03
4.2704213538e+01    1.6811787754e-03
4.2679778979e+01    1.8611118856e-03
4.2655372365e+01    2.0660913879e-03
4.2630993649e+01    2.2988302158e-03
4.2606642784e+01    2.5614689580e-03
4.2582319721e+01    2.8548690814e-03
4.2558024414e+01    3.1775494270e-03
4.2533756813e+01    3.5242412329e-03
4.2509516873e+01    3.8842036466e-03
4.2485304546e+01    4.2397657299e-03
4.2461119785e+01    4.5659992692e-03
4.2436962542e+01    4.8327058699e-03
4.2412832771e+01    5.0094847283e-03
4.2388730425e+01    5.0731354790e-03
4.2364655457e+01    5.0146249281e-03
4.2340607821e+01    4.8420793429e-03
4.2316587470e+01    4.5780852323e-03
4.2292594357e+01    4.2528522054e-03
4.2268628437e+01    3.8967463464e-03
4.2244689663e+01    3.5350579292e-03
4.2220777988e+01    3.1858578808e-03
4.2196893368e+01    2.8602299981e-03
4.2173035756e+01    2.5636947108e-03
4.2149205107e+01    2.2978969193e-03
4.2125401374e+01    2.0620698173e-03
4.2101624512e+01    1.8541194058e-03
4.2077874476e+01    1.6713487348e-03
4.2054151220e+01    1.5109028503e-03
4.2030454699e+01    1.3700200834e-03
4.2006784868e+01    1.2461587958e-03
4.1983141682e+01    1.1370487505e-03
4.1959525095e+01    1.0406995319e-03
4.1935935063e+01    9.5538629247e-04
4.1912371542e+01    8.7962495807e-04
4.1888834486e+01    8.1214383564e-04
4.1865323851e+01    7.5185538583e-04
4.1841839592e+01    6.9783003277e-04
4.1818381666e+01    6.4927279757e-04
4.1794950027e+01    6.0550294351e-04
4.1771544632e+01    5.6593651027e-04
4.1748165437e+01    5.3007147050e-04
4.1724812397e+01    4.9747519026e-04
4.1701485470e+01    4.6777387311e-04
4.1678184610e+01    4.4064368988e-04
4.1654909774e+01    4.1580332928e-04
4.1631660919e+01    3.9300773945e-04
4.1608438002e+01    3.7204286507e-04
4.1585240978e+01    3.5272121505e-04
4.1562069806e+01    3.3487812301e-04
4.1538924440e+01    3.1836858575e-04
4.1515804839e+01    3.0306458431e-04
4.1492710959e+01    2.8885280877e-04
4.1469642758e+01    2.7563272091e-04
4.1446600192e+01    2.6331490080e-04
4.1423583219e+01    2.5181963180e-04
4.1400591797e+01    2.4107568685e-04
4.1377625882e+01    2.3101928453e-04
4.1354685433e+01    2.2159318912e-04
4.1331770407e+01    2.1274593271e-04
4.1308880762e+01    2.0443114136e-04
4.1286016455e+01    1.9660694980e-04
4.1263177445e+01    1.8923549200e-04
4.1240363689e+01    1.8228245675e-04
4.1217575147e+01    1.7571669896e-04
4.1194811775e+01    1.6950989908e-04
4.1172073533e+01    1.6363626404e-04
4.1149360378e+01    1.5807226398e-04
4.1126672270e+01    1.5279640018e-04
4.1104009166e+01    1.4778899991e-04
4.1081371026e+01    1.4303203494e-04
4.1058757808e+01    1.3850896044e-04
4.1036169472e+01    1.3420457191e-04
4.1013605976e+01    1.3010487779e-04
4.0991067278e+01    1.2619698586e-04
4.0968553339e+01    1.2246900180e-04
4.0946064118e+01    1.1890993839e-04
4.0923599574e+01    1.1550963415e-04
4.0901159665e+01    1.1225868031e-04
4.0878744353e+01    1.0914835518e-04
4.0856353596e+01    1.0617056500e-04
4.0833987354e+01    1.0331779074e-04
4.0811645586e+01    1.0058303986e-04
4.0789328254e+01    9.7959802935e-05
4.0767035316e+01    9.5442014158e-05
4.0744766732e+01    9.3024015696e-05
4.0722522463e+01    9.0700525251e-05
4.0700302469e+01    8.8466606601e-05
4.0678106710e+01    8.6317642789e-05
4.0655935147e+01    8.4249311695e-05
4.0633787740e+01    8.2257563757e-05
4.0611664449e+01    8.0338601615e-05
4.0589565236e+01    7.8488861514e-05
4.0567490060e+01    7.6704996274e-05
4.0545438883e+01    7.4983859690e-05
4.0523411666e+01    7.3322492222e-05
4.0501408369e+01    7.1718107864e-05
4.0479428954e+01    7.0168082062e-05
4.0457473382e+01    6.8669940618e-05
4.0435541614e+01    6.7221349452e-05
4.0413633611e+01    6.5820105186e-05
4.0391749334e+01    6.4464126443e-05
4.0369888746e+01    6.3151445819e-05
4.0348051808e+01    6.1880202465e-05
4.0326238481e+01    6.0648635221e-05
4.0304448727e+01    5.9455076265e-05
4.0282682507e+01    5.8297945224e-05
4.0260939785e+01    5.7175743721e-05
4.0239220522e+01    5.6087050303e-05
4.0217524679e+01    5.5030515743e-05
4.0195852219e+01    5.4004858667e-05
4.0174203104e+01    5.3008861485e-05
4.0152577297e+01    5.2041366609e-05
4.0130974760e+01    5.1101272929e-05
4.0109395455e+01    5.0187532521e-05
4.0087839345e+01    4.9299147591e-05
4.0066306392e+01    4.8435167606e-05
4.0044796560e+01    4.7594686628e-05
4.0023309810e+01    4.6776840812e-05
4.0001846107e+01    4.5980806074e-05
3.9980405412e+01    4.5205795905e-05
3.9958987689e+01    4.4451059322e-05
3.9937592900e+01    4.3715878954e-05
3.9916221010e+01    4.2999569241e-05
3.9894871982e+01    4.2301474750e-05
3.9873545777e+01    4.1620968592e-05
3.9852242361e+01    4.0957450935e-05
3.9830961697e+01    4.0310347604e-05
3.9809703748e+01    3.9679108776e-05
3.9788468477e+01    3.9063207736e-05
3.9767255849e+01    3.8462139719e-05
3.9746065828e+01    3.7875420813e-05
3.9724898376e+01    3.7302586931e-05
3.9703753459e+01    3.6743192834e-05
3.9682631040e+01    3.6196811216e-05
3.9661531084e+01    3.5663031841e-05
3.9640453553e+01    3.5141460722e-05
3.9619398414e+01    3.4631719352e-05
3.9598365630e+01    3.4133443976e-05
3.9577355165e+01    3.3646284899e-05
3.9556366985e+01    3.3169905836e-05
3.9535401053e+01    3.2703983296e-05
3.9514457334e+01    3.2248205998e-05
3.9493535793e+01    3.1802274315e-05
3.9472636395e+01    3.1365899756e-05
3.9451759104e+01    3.0938804465e-05
3.9430903886e+01    3.0520720754e-05
3.9410070706e+01    3.0111390651e-05
3.9389259528e+01    2.9710565484e-05
3.9368470318e+01    2.9318005472e-05
3.9347703041e+01    2.8933479347e-05
3.9326957663e+01    2.8556763989e-05
3.9306234148e+01    2.8187644084e-05
3.9285532462e+01    2.7825911792e-05
3.9264852571e+01    2.7471366439e-05
3.9244194441e+01    2.7123814216e-05
3.9223558036e+01    2.6783067903e-05
3.9202943323e+01    2.6448946593e-05
3.9182350268e+01    2.6121275441e-05
3.9161778836e+01    2.5799885415e-05
3.9141228994e+01    2.5484613071e-05
3.9120700707e+01    2.5175300324e-05
3.9100193941e+01    2.4871794238e-05
3.9079708663e+01    2.4573946827e-05
3.9059244840e+01    2.4281614861e-05
3.9038802436e+01    2.3994659681e-05
3.9018381419e+01    2.3712947025e-05
3.8997981755e+01    2.3436346859e-05
3.8977603411e+01    2.3164733217e-05
3.8957246353e+01    2.2897984049e-05
3.8936910548e+01    2.2635981074e-05
3.8916595963e+01    2.2378609638e-05
3.8896302564e+01    2.2125758583e-05
3.8876030318e+01    2.1877320117e-05
3.8855779193e+01    2.1633189691e-05
3.8835549155e+01    2.1393265882e-05
3.8815340171e+01    2.1157450283e-05
3.8795152209e+01    2.0925647389e-05
3.8774985235e+01    2.0697764499e-05
3.8754839218e+01    2.0473711616e-05
3.8734714123e+01    2.0253401350e-05
3.8714609920e+01    2.0036748829e-05
3.8694526575e+01    1.9823671611e-05
3.8674464055e+01    1.9614089599e-05
3.8654422329e+01    1.9407924962e-05
3.8634401364e+01    1.9205102058e-05
3.8614401128e+01    1.9005547360e-05
3.8594421589e+01    1.8809189381e-05
3.8574462715e+01    1.8615958610e-05
3.8554524473e+01    1.8425787447e-05
3.8534606831e+01    1.8238610134e-05
3.8514709758e+01    1.8054362700e-05
3.8494833222e+01    1.7872982900e-05
3.8474977191e+01    1.7694410160e-05
3.8455141634e+01    1.7518585520e-05
3.8435326518e+01    1.7345451586e-05
3.8415531812e+01    1.7174952478e-05
3.8395757484e+01    1.7007033782e-05
3.8376003504e+01    1.6841642502e-05
3.8356269840e+01    1.6678727020e-05
3.8336556460e+01    1.6518237047e-05
3.8316863333e+01    1.6360123585e-05
3.8297190428e+01    1.6204338888e-05
3.8277537714e+01    1.6050836420e-05
3.8257905160e+01    1.5899570821e-05
3.8238292734e+01    1.5750497871e-05
3.8218700406e+01    1.5603574452e-05
3.8199128146e+01    1.5458758518e-05
3.8179575921e+01    1.5316009064e-05
3.8160043702e+01    1.5175286092e-05
3.8140531457e+01    1.5036550581e-05
3.8121039156e+01    1.4899764460e-05
3.8101566769e+01    1.4764890582e-05
3.8082114265e+01    1.4631892691e-05
3.8062681614e+01    1.4500735400e-05
3.8043268785e+01    1.4371384168e-05
3.8023875747e+01    1.4243805271e-05
3.8004502471e+01    1.4117965781e-05
3.7985148927e+01    1.3993833543e-05
3.7965815084e+01    1.3871377154e-05
3.7946500912e+01    1.3750565940e-05
3.7927206381e+01    1.3631369937e-05
3.7907931462e+01    1.3513759869e-05
3.7888676124e+01    1.3397707134e-05
3.7869440338e+01    1.3283183778e-05
3.7850224073e+01    1.3170162484e-05
3.7831027301e+01    1.3058616550e-05
3.7811849991e+01    1.2948519874e-05
3.7792692113e+01    1.2839846938e-05
3.7773553640e+01    1.2732572791e-05
3.7754434540e+01    1.2626673035e-05
3.7735334784e+01    1.2522123811e-05
3.7716254344e+01    1.2418901781e-05
3.7697193190e+01    1.2316984118e-05
3.7678151292e+01    1.2216348491e-05
3.7659128622e+01    1.2116973053e-05
3.7640125150e+01    1.2018836424e-05
3.7621140847e+01    1.1921917688e-05
3.7602175685e+01    1.1826196369e-05
3.7583229634e+01    1.1731652431e-05
3.7564302665e+01    1.1638266259e-05
3.7545394751e+01    1.1546018651e-05
3.7526505861e+01    1.1454890809e-05
3.7507635967e+01    1.1364864325e-05
3.7488785042e+01    1.1275921176e-05
3.7469953055e+01    1.1188043708e-05
3.7451139978e+01    1.1101214634e-05
3.7432345784e+01    1.1015417019e-05
3.7413570443e+01    1.0930634276e-05
3.7394813928e+01    1.0846850152e-05
3.7376076209e+01    1.0764048725e-05
3.7357357259e+01    1.0682214394e-05
3.7338657050e+01    1.0601331868e-05
3.7319975553e+01    1.0521386165e-05
3.7301312740e+01    1.0442362599e-05
3.7282668584e+01    1.0364246776e-05
3.7264043056e+01    1.0287024583e-05
3.7245436129e+01    1.0210682189e-05
3.7226847774e+01    1.0135206029e-05
3.7208277964e+01    1.0060582804e-05
3.7189726671e+01    9.9867994734e-06
3.7171193867e+01    9.9138432477e-06
3.7152679525e+01    9.8417015838e-06
3.7134183617e+01    9.7703621784e-06
3.7115706116e+01    9.6998129635e-06
3.7097246995e+01    9.6300421000e-06
3.7078806224e+01    9.5610379730e-06
3.7060383779e+01    9.4927891865e-06
3.7041979630e+01    7.1413193155e-06
3.7023593752e+01    7.0871182464e-06
3.7005226116e+01    7.0335361240e-06
3.6986876695e+01    6.9805635116e-06
3.6968545464e+01    6.9281911524e-06
3.6950232393e+01    6.8764099653e-06
3.6931937457e+01    6.8252110412e-06
3.6913660629e+01    6.7745856384e-06
3.6895401881e+01    6.7245251795e-06
3.6877161187e+01    6.6750212475e-06
3.6858938520e+01    6.6260655821e-06
3.6840733854e+01    6.5776500763e-06
3.6822547161e+01    6.5297667727e-06
3.6804378416e+01    6.4824078608e-06
3.6786227591e+01    6.4355656732e-06
3.6768094660e+01    5.6630892307e-06
3.6749979597e+01    5.6212606343e-06
3.6731882374e+01    5.5798935925e-06
3.6713802967e+01    5.5389813419e-06
3.6695741349e+01    5.4985172427e-06
3.6677697492e+01    5.4584947756e-06
3.6659671372e+01    5.4189075395e-06
3.6641662962e+01    5.3797492488e-06
3.6623672236e+01    5.3410137308e-06
3.6605699168e+01    5.3026949237e-06
3.6587743732e+01    5.2647868735e-06
3.6569805901e+01    5.2272837325e-06
3.6551885651e+01    5.1901797564e-06
3.6533982955e+01    5.1534693026e-06
3.6516097788e+01    5.1171468275e-06
3.6498230123e+01    5.0812068850e-06
3.6480379935e+01    5.0456441242e-06
3.6462547199e+01    5.0104532873e-06
3.6444731889e+01    4.9756292078e-06
3.6426933979e+01    4.9411668085e-06
3.6409153444e+01    4.9070610998e-06
3.6391390258e+01    4.8733071779e-06
3.6373644396e+01    4.8399002228e-06
3.6355915833e+01    4.8068354968e-06
3.6338204544e+01    4.7741083429e-06
3.6320510502e+01    4.7417141827e-06
3.6302833684e+01    4.7096485155e-06
3.6285174064e+01    4.6779069161e-06
3.6267531616e+01    4.6464850337e-06
3.6249906316e+01    4.6153785901e-06
3.6232298139e+01    4.5845833785e-06
3.6214707060e+01    4.5540952620e-06
3.6197133053e+01    4.5239101721e-06
3.6179576095e+01    4.4940241075e-06
3.6162036160e+01    4.4644331327e-06
3.6144513224e+01    4.4351333766e-06
3.6127007261e+01    4.4061210316e-06
3.6109518248e+01    4.3773923519e-06
3.6092046159e+01    4.3489436524e-06
3.6074590970e+01    4.3207713080e-06
3.6057152657e+01    4.2928717518e-06
3.6039731195e+01    4.2652414743e-06
3.6022326560e+01    4.2378770223e-06
3.6004938727e+01    4.2107749976e-06
3.5987567671e+01    4.1839320562e-06
3.5970213370e+01    4.1573449074e-06
3.5952875798e+01    4.1310103121e-06
3.5935554931e+01    4.1049250828e-06
3.5918250746e+01    4.0790860818e-06
3.5900963218e+01    4.0534902206e-06
3.5883692322e+01    4.0281344591e-06
3.5866438036e+01    4.0030158044e-06
3.5849200335e+01    3.9781313102e-06
3.5831979195e+01    3.9534780758e-06
3.5814774592e+01    3.9290532451e-06
3.5797586503e+01    3.9048540062e-06
3.5780414903e+01    3.8808775902e-06
3.5763259770e+01    3.8571212705e-06
3.5746121079e+01    3.8335823621e-06
3.5728998807e+01    3.8102582208e-06
3.5711892930e+01    3.7871462426e-06
3.5694803424e+01    3.7642438626e-06
3.5677730267e+01    3.7415485547e-06
3.5660673435e+01    3.7190578306e-06
3.5643632903e+01    3.6967692395e-06
3.5626608650e+01    3.6746803670e-06
3.5609600651e+01    3.6527888345e-06
3.5592608884e+01    3.6310922990e-06
3.5575633325e+01    3.6095884520e-06
3.5558673950e+01    3.5882750191e-06
3.5541730738e+01    3.5671497592e-06
3.5524803664e+01    3.5462104643e-06
3.5507892706e+01    3.5254549584e-06
3.5490997841e+01    3.5048810976e-06
3.5474119045e+01    3.4844867689e-06
3.5457256296e+01    3.4642698899e-06
3.5440409571e+01    3.4442284085e-06
3.5423578847e+01    3.4243603020e-06
3.5406764101e+01    3.4046635768e-06
3.5389965311e+01    3.3851362679e-06
3.5373182454e+01    3.3657764385e-06
3.5356415507e+01    3.3465821790e-06
3.5339664448e+01    3.3275516074e-06
3.5322929253e+01    3.3086828681e-06
3.5306209901e+01    3.2899741317e-06
3.5289506370e+01    3.2714235947e-06
3.5272818635e+01    3.2530294789e-06
3.5256146676e+01    3.2347900309e-06
3.5239490470e+01    3.2167035219e-06
3.5222849994e+01    3.1987682471e-06
3.5206225226e+01    3.1809825256e-06
3.5189616145e+01    3.1633446995e-06
