    0.44168E+00    0.13128E+02    0.15574E+02
    0.44649E+00    0.12402E+02    0.15636E+02
    0.45130E+00    0.10983E+02    0.15691E+02
    0.45611E+00    0.10096E+02    0.15742E+02
    0.46092E+00    0.90348E+01    0.15788E+02
    0.46573E+00    0.82664E+01    0.15829E+02
    0.47054E+00    0.76924E+01    0.15869E+02
    0.47535E+00    0.60202E+01    0.15901E+02
    0.48016E+00    0.50640E+01    0.15928E+02
    0.48497E+00    0.57724E+01    0.15955E+02
    0.48978E+00    0.32619E+01    0.15979E+02
    0.49459E+00    0.19166E+01    0.15991E+02
    0.49940E+00    0.52222E+00    0.15999E+02
    0.50421E+00    0.00000E+00    0.16000E+02
    0.50902E+00    0.00000E+00    0.16000E+02
    0.51383E+00    0.00000E+00    0.16000E+02
    0.51864E+00    0.00000E+00    0.16000E+02
    0.52345E+00    0.00000E+00    0.16000E+02
    0.52826E+00    0.00000E+00    0.16000E+02
    0.53307E+00    0.00000E+00    0.16000E+02
    0.53788E+00    0.00000E+00    0.16000E+02
    0.54269E+00    0.00000E+00    0.16000E+02
    0.54749E+00    0.00000E+00    0.16000E+02
    0.55230E+00    0.00000E+00    0.16000E+02
    0.55711E+00    0.00000E+00    0.16000E+02
    0.56192E+00    0.00000E+00    0.16000E+02
    0.56673E+00    0.00000E+00    0.16000E+02
    0.57154E+00    0.00000E+00    0.16000E+02
    0.57635E+00    0.00000E+00    0.16000E+02
    0.58116E+00    0.00000E+00    0.16000E+02
    0.58597E+00    0.00000E+00    0.16000E+02
    0.59078E+00    0.00000E+00    0.16000E+02
    0.59559E+00    0.00000E+00    0.16000E+02
    0.60040E+00    0.00000E+00    0.16000E+02
    0.60521E+00    0.00000E+00    0.16000E+02
    0.61002E+00    0.00000E+00    0.16000E+02
    0.61483E+00    0.00000E+00    0.16000E+02
    0.61964E+00    0.00000E+00    0.16000E+02
    0.62445E+00    0.00000E+00    0.16000E+02
    0.62926E+00    0.00000E+00    0.16000E+02
    0.63407E+00    0.00000E+00    0.16000E+02
    0.63888E+00    0.00000E+00    0.16000E+02
    0.64369E+00    0.00000E+00    0.16000E+02
    0.64850E+00    0.00000E+00    0.16000E+02
    0.65331E+00    0.00000E+00    0.16000E+02
    0.65812E+00    0.00000E+00    0.16000E+02
    0.66293E+00    0.16367E+00    0.16000E+02
    0.66774E+00    0.18390E+01    0.16004E+02
    0.67255E+00    0.47011E+01    0.16020E+02
    0.67735E+00    0.79973E+01    0.16051E+02
    0.68216E+00    0.91130E+01    0.16093E+02
    0.68697E+00    0.90715E+01    0.16135E+02
    0.69178E+00    0.12125E+02    0.16187E+02
    0.69659E+00    0.13161E+02    0.16248E+02
    0.70140E+00    0.15698E+02    0.16317E+02
    0.70621E+00    0.27268E+02    0.16416E+02
    0.71102E+00    0.21703E+02    0.16525E+02
    0.71583E+00    0.20755E+02    0.16627E+02
    0.72064E+00    0.22530E+02    0.16734E+02
    0.72545E+00    0.22571E+02    0.16842E+02
    0.73026E+00    0.23669E+02    0.16955E+02
    0.73507E+00    0.25194E+02    0.17072E+02
    0.73988E+00    0.27197E+02    0.17197E+02
    0.74469E+00    0.29920E+02    0.17336E+02
    0.74950E+00    0.32342E+02    0.17484E+02
    0.75431E+00    0.33887E+02    0.17647E+02
    0.75912E+00    0.32353E+02    0.17805E+02
    0.76393E+00    0.32186E+02    0.17960E+02
    0.76874E+00    0.32662E+02    0.18115E+02
    0.77355E+00    0.34004E+02    0.18275E+02
    0.77836E+00    0.36137E+02    0.18444E+02
    0.78317E+00    0.40773E+02    0.18631E+02
    0.78798E+00    0.44002E+02    0.18835E+02
    0.79279E+00    0.44887E+02    0.19046E+02
    0.79760E+00    0.46399E+02    0.19266E+02
    0.80240E+00    0.53041E+02    0.19495E+02
    0.80721E+00    0.58431E+02    0.19760E+02
    0.81202E+00    0.76740E+02    0.20106E+02
    0.81683E+00    0.62660E+02    0.20402E+02
    0.82164E+00    0.36960E+02    0.20626E+02
    0.82645E+00    0.35845E+02    0.20791E+02
    0.83126E+00    0.48422E+02    0.20989E+02
    0.83607E+00    0.56054E+02    0.21239E+02
    0.84088E+00    0.45796E+02    0.21480E+02
    0.84569E+00    0.47549E+02    0.21705E+02
    0.85050E+00    0.54375E+02    0.21952E+02
    0.85531E+00    0.51165E+02    0.22207E+02
    0.86012E+00    0.47880E+02    0.22447E+02
    0.86493E+00    0.49128E+02    0.22679E+02
    0.86974E+00    0.43476E+02    0.22905E+02
