   0.2110000000E+04  -0.2041189832E+02  -0.2041235247E+02   0.4541539531E-03   0.5099743119E+03
   0.2120000000E+04  -0.2041189833E+02  -0.2041239928E+02   0.5009497489E-03   0.5090654043E+03
   0.2130000000E+04  -0.2041189834E+02  -0.2041244750E+02   0.5491675224E-03   0.5083072910E+03
   0.2140000000E+04  -0.2041189835E+02  -0.2041249699E+02   0.5986420543E-03   0.5077015593E+03
   0.2150000000E+04  -0.2041189836E+02  -0.2041254756E+02   0.6492023860E-03   0.5072492678E+03
   0.2160000000E+04  -0.2041189837E+02  -0.2041259904E+02   0.7006722612E-03   0.5069509422E+03
   0.2170000000E+04  -0.2041189838E+02  -0.2041265125E+02   0.7528705814E-03   0.5068065741E+03
   0.2180000000E+04  -0.2041189839E+02  -0.2041270401E+02   0.8056118975E-03   0.5068156203E+03
   0.2190000000E+04  -0.2041189841E+02  -0.2041275711E+02   0.8587069179E-03   0.5069770043E+03
   0.2200000000E+04  -0.2041189842E+02  -0.2041281038E+02   0.9119630509E-03   0.5072891184E+03
   0.2210000000E+04  -0.2041189843E+02  -0.2041286362E+02   0.9651849661E-03   0.5077498285E+03
   0.2220000000E+04  -0.2041189845E+02  -0.2041291662E+02   0.1018175187E-02   0.5083564794E+03
   0.2230000000E+04  -0.2041189846E+02  -0.2041296919E+02   0.1070734705E-02   0.5091059021E+03
   0.2240000000E+04  -0.2041189847E+02  -0.2041302114E+02   0.1122663618E-02   0.5099944229E+03
   0.2250000000E+04  -0.2041189849E+02  -0.2041307225E+02   0.1173761801E-02   0.5110178740E+03
   0.2260000000E+04  -0.2041189850E+02  -0.2041312233E+02   0.1223829584E-02   0.5121716054E+03
   0.2270000000E+04  -0.2041189851E+02  -0.2041317118E+02   0.1272668471E-02   0.5134504988E+03
   0.2280000000E+04  -0.2041189852E+02  -0.2041321861E+02   0.1320081864E-02   0.5148489833E+03
   0.2290000000E+04  -0.2041189854E+02  -0.2041326441E+02   0.1365875815E-02   0.5163610521E+03
   0.2300000000E+04  -0.2041189855E+02  -0.2041330841E+02   0.1409859795E-02   0.5179802817E+03
   0.2310000000E+04  -0.2041189856E+02  -0.2041335041E+02   0.1451847471E-02   0.5196998520E+03
   0.2320000000E+04  -0.2041189857E+02  -0.2041339023E+02   0.1491657509E-02   0.5215125685E+03
   0.2330000000E+04  -0.2041189859E+02  -0.2041342770E+02   0.1529114374E-02   0.5234108858E+03
   0.2340000000E+04  -0.2041189860E+02  -0.2041346265E+02   0.1564049147E-02   0.5253869333E+03
   0.2350000000E+04  -0.2041189861E+02  -0.2041349491E+02   0.1596300342E-02   0.5274325413E+03
   0.2360000000E+04  -0.2041189862E+02  -0.2041352433E+02   0.1625714726E-02   0.5295392699E+03
   0.2370000000E+04  -0.2041189863E+02  -0.2041355078E+02   0.1652148134E-02   0.5316984382E+03
   0.2380000000E+04  -0.2041189864E+02  -0.2041357410E+02   0.1675466277E-02   0.5339011561E+03
