   0.1400000000E+04  -0.3349450506E+02  -0.3352378137E+02   0.5605053098E-02   0.2367126339E-01  -0.1550104099E+02   0.1695798022E+03  -0.1275187762E+02   0.1476487668E+03  -0.3352261340E+02   0.8324917167E-04  -0.3349450480E+02   0.2046363079E-11   0.4708600429E+03   0.0000000000E+00
   0.1450000000E+04  -0.3349450557E+02  -0.3352531469E+02   0.6216513660E-02   0.2459260394E-01  -0.1552311663E+02   0.1697763627E+03  -0.1276417440E+02   0.1478619814E+03  -0.3352270655E+02   0.8062145344E-04  -0.3349450482E+02   0.1591615728E-11   0.4721699043E+03   0.0000000000E+00
   0.1500000000E+04  -0.3349450481E+02  -0.3352652772E+02   0.6530219202E-02   0.2549268693E-01  -0.1554421738E+02   0.1699483698E+03  -0.1277508561E+02   0.1480504276E+03  -0.3352283392E+02   0.7840456055E-04  -0.3349450482E+02   0.2046363079E-11   0.4740375446E+03   0.0000000000E+00
   0.1550000000E+04  -0.3349450455E+02  -0.3352801314E+02   0.7139277697E-02   0.2636931525E-01  -0.1554774894E+02   0.1701052435E+03  -0.1278482860E+02   0.1482062695E+03  -0.3352300099E+02   0.7671276944E-04  -0.3349450481E+02   0.1591615728E-11   0.4763735176E+03   0.0000000000E+00
   0.1600000000E+04  -0.3349450541E+02  -0.3352983174E+02   0.8048578061E-02   0.2727775809E-01  -0.1555852858E+02   0.1702162394E+03  -0.1279084374E+02   0.1483243225E+03  -0.3352321445E+02   0.7572802997E-04  -0.3349450483E+02   0.1591615728E-11   0.4791515133E+03   0.0000000000E+00
   0.1650000000E+04  -0.3349450637E+02  -0.3353083294E+02   0.8101272762E-02   0.2822530334E-01  -0.1556629133E+02   0.1702871607E+03  -0.1279398578E+02   0.1484010063E+03  -0.3352344531E+02   0.7513877358E-04  -0.3349450488E+02   0.1591615728E-11   0.4823601426E+03   0.0000000000E+00
   0.1700000000E+04  -0.3349450497E+02  -0.3353033305E+02   0.6913502090E-02   0.2891457995E-01  -0.1556779304E+02   0.1703189684E+03  -0.1279523679E+02   0.1484344145E+03  -0.3352364790E+02   0.7428309300E-04  -0.3349450488E+02   0.1364242053E-11   0.4858853412E+03   0.0000000000E+00
   0.1750000000E+04  -0.3349450457E+02  -0.3352990278E+02   0.5990905603E-02   0.2940730405E-01  -0.1557222400E+02   0.1703036418E+03  -0.1279449246E+02   0.1484241814E+03  -0.3352382661E+02   0.7324659805E-04  -0.3349450487E+02   0.1364242053E-11   0.4895654110E+03   0.0000000000E+00
   0.1800000000E+04  -0.3349450676E+02  -0.3353012855E+02   0.6272191165E-02   0.2934959929E-01  -0.1556347097E+02   0.1702586770E+03  -0.1279301704E+02   0.1483707049E+03  -0.3352400166E+02   0.7228450772E-04  -0.3349450493E+02   0.1591615728E-11   0.4931655618E+03   0.0000000000E+00
   0.1850000000E+04  -0.3349450718E+02  -0.3352922121E+02   0.6381712573E-02   0.2833231264E-01  -0.1556124378E+02   0.1701649426E+03  -0.1278856777E+02   0.1482770571E+03  -0.3352414273E+02   0.7104728729E-04  -0.3349450499E+02   0.1818989404E-11   0.4962723432E+03   0.0000000000E+00
   0.1900000000E+04  -0.3349450564E+02  -0.3352640704E+02   0.5976040227E-02   0.2592535822E-01  -0.1555385578E+02   0.1700359483E+03  -0.1278129119E+02   0.1481457906E+03  -0.3352420232E+02   0.6930899463E-04  -0.3349450500E+02   0.1136868377E-11   0.4982281313E+03   0.0000000000E+00
   0.1950000000E+04  -0.3349450477E+02  -0.3352354771E+02   0.6335412903E-02   0.2270752388E-01  -0.1552696243E+02   0.1698910619E+03  -0.1277288212E+02   0.1479795353E+03  -0.3352418553E+02   0.6754254628E-04  -0.3349450500E+02   0.1136868377E-11   0.4985058149E+03   0.0000000000E+00
   0.2000000000E+04  -0.3349450581E+02  -0.3352178718E+02   0.7548297396E-02   0.1973307301E-01  -0.1550168637E+02   0.1697138422E+03  -0.1276218770E+02   0.1477821886E+03  -0.3352412557E+02   0.6599418930E-04  -0.3349450502E+02   0.9094947018E-12   0.4971031796E+03   0.0000000000E+00
   0.2050000000E+04  -0.3349450584E+02  -0.3352060415E+02   0.8400835107E-02   0.1769747083E-01  -0.1548366994E+02   0.1695027701E+03  -0.1274944691E+02   0.1475583126E+03  -0.3352403968E+02   0.6467964795E-04  -0.3349450504E+02   0.1591615728E-11   0.4944987587E+03   0.0000000000E+00
   0.2100000000E+04  -0.3349450496E+02  -0.3351998686E+02   0.8714796025E-02   0.1676710302E-01  -0.1546594310E+02   0.1692717058E+03  -0.1273547703E+02   0.1473145565E+03  -0.3352394319E+02   0.6352142600E-04  -0.3349450504E+02   0.1136868377E-11   0.4912981175E+03   0.0000000000E+00
   0.2150000000E+04  -0.3349450507E+02  -0.3352083955E+02   0.9410575808E-02   0.1692390605E-01  -0.1544504468E+02   0.1690351060E+03  -0.1272065417E+02   0.1470608912E+03  -0.3352387101E+02   0.6226298660E-04  -0.3349450504E+02   0.1364242053E-11   0.4880927497E+03   0.0000000000E+00
   0.2200000000E+04  -0.3349450609E+02  -0.3352321012E+02   0.1084251604E-01   0.1786151138E-01  -0.1542760728E+02   0.1687999928E+03  -0.1270547320E+02   0.1468107681E+03  -0.3352385599E+02   0.6085761993E-04  -0.3349450506E+02   0.6821210263E-12   0.4853265749E+03   0.0000000000E+00
   0.2250000000E+04  -0.3349450656E+02  -0.3352541101E+02   0.1183726785E-01   0.1906717754E-01  -0.1541389528E+02   0.1685790469E+03  -0.1269096793E+02   0.1465784958E+03  -0.3352389055E+02   0.5955776896E-04  -0.3349450509E+02   0.1136868377E-11   0.4832105878E+03   0.0000000000E+00
   0.2300000000E+04  -0.3349450674E+02  -0.3352616493E+02   0.1141828356E-01   0.2023990833E-01  -0.1539951375E+02   0.1683895615E+03  -0.1267842426E+02   0.1463778444E+03  -0.3352393999E+02   0.5837304275E-04  -0.3349450513E+02   0.9094947018E-12   0.4817385188E+03   0.0000000000E+00
   0.2350000000E+04  -0.3349450560E+02  -0.3352588413E+02   0.1043908080E-01   0.2093945095E-01  -0.1538485808E+02   0.1682431503E+03  -0.1266863002E+02   0.1462201540E+03  -0.3352398135E+02   0.5720977106E-04  -0.3349450514E+02   0.1136868377E-11   0.4807519050E+03   0.0000000000E+00
   0.2400000000E+04  -0.3349450682E+02  -0.3352572079E+02   0.1022067233E-01   0.2099329862E-01  -0.1538417094E+02   0.1681352776E+03  -0.1266141065E+02   0.1461140334E+03  -0.3352401759E+02   0.5607962112E-04  -0.3349450517E+02   0.4547473509E-12   0.4799599086E+03   0.0000000000E+00
   0.2450000000E+04  -0.3349450704E+02  -0.3352537691E+02   0.1050351560E-01   0.2036634919E-01  -0.1538825268E+02   0.1680806646E+03  -0.1265814344E+02   0.1460648755E+03  -0.3352404533E+02   0.5497207849E-04  -0.3349450521E+02   0.6821210263E-12   0.4790574004E+03   0.0000000000E+00
   0.2500000000E+04  -0.3349450654E+02  -0.3352345809E+02   0.9621077785E-02   0.1933047305E-01  -0.1538323816E+02   0.1680927661E+03  -0.1265957759E+02   0.1460734271E+03  -0.3352403359E+02   0.5387939609E-04  -0.3349450524E+02   0.6821210263E-12   0.4778253670E+03   0.0000000000E+00
   0.2550000000E+04  -0.3349450576E+02  -0.3352070592E+02   0.8239334831E-02   0.1796082074E-01  -0.1539465020E+02   0.1681438142E+03  -0.1266307186E+02   0.1461375301E+03  -0.3352396834E+02   0.5303580565E-04  -0.3349450525E+02   0.1136868377E-11   0.4761358552E+03   0.0000000000E+00
   0.2600000000E+04  -0.3349450533E+02  -0.3351851417E+02   0.7309373860E-02   0.1669946442E-01  -0.1540069139E+02   0.1682520975E+03  -0.1267060942E+02   0.1462516555E+03  -0.3352386345E+02   0.5257696239E-04  -0.3349450525E+02   0.4547473509E-12   0.4739620980E+03   0.0000000000E+00
   0.2650000000E+04  -0.3349450476E+02  -0.3351748045E+02   0.7155070577E-02   0.1582061611E-01  -0.1541617618E+02   0.1683957239E+03  -0.1268024628E+02   0.1464087532E+03  -0.3352374302E+02   0.5233917068E-04  -0.3349450524E+02   0.4547473509E-12   0.4714503702E+03   0.0000000000E+00
